label,text,description
ENTY:termeq,How do you say `` fresh '' in Spanish ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What do you call a section of your finger from one joint to another ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What is the term for a group of geese ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What do the Japanese call Japan ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What 's the name of the Tokyo Stock Exchange ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What do you call a `` twirl '' in ballet ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What is a ball that hits the foul pole called ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What 's the term for a bet before cards are dealt ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,Mississippi is nicknamed what ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What is a 2-sided object called ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What do you call a `` twirl '' in ballet ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,Aspartame is also known as what ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What do you call a word that is spelled the same backwards and forwards ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What tennis term is said to come from the French word for egg ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What 's the common name for a Japanese dwarf tree ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What 's the term for a young fox ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,"What then-derogatory term was applied to the painters Monet , Sisley , Pissarro , Renoir and Degas ?",Questions about terms and their equivalents or definitions.
ENTY:termeq,What 's the term for any four-sided figure ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What is the term that describes a word where only one usage has been recorded in all literature ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What do I call the sons and daughters of my first cousins ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,How do you say `` eat the day '' in Latin ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,Aspartame is also known as what ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What term does a Czech use to describe a Pole ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,How do you say 2 in Latin ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What other name were the `` Little Rascals '' known as ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What 's another name for aspartame ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What 's the term for an organism that lives on or in another ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What is the name of the Jewish alphabet ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What is the nickname of the Cleveland Indians ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What 's the term for a bet before cards are dealt ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What are John C. Calhoun and Henry Clay known as ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What 's a `` Drinker respirator '' better known as ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,Name the Islamic counterpart to the Red Cross .,Questions about terms and their equivalents or definitions.
ENTY:termeq,What 's a Craps player called ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What does the Ouarterly Review of Doublespeak call an `` inoperative statement '' ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What does caliente translate to in English ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,"What is a term for behavior , appearance , or expression that violates the accepted standards of sexual morality ?",Questions about terms and their equivalents or definitions.
ENTY:termeq,How do you say 2 in Latin ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What does the Ouarterly Review of Doublespeak call an `` inoperative statement '' ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,How do you say `` Grandma '' in Irish ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What do Italians call Florence ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What is the name of the Jewish alphabet ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What is the English translation for the word `` caliente '' ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What term means a sexual attraction between a male and a female ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,The Jewish alphabet is called what ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What is the name for clouds that produce rain ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What is the English translation for the word `` caliente '' ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,How do you say `` fresh '' in Spanish ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,Aspartame is known by what other name ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What is the nickname of the Cleveland Indians ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What 's the geographic term for the submerged fringe of a continent ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What 's the literary term for a play on words ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What tennis term is said to come from the French word for egg ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What term means a sexual attraction between a male and a female ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What is the English translation for the word `` caliente '' ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What 's the International Lawn Tennis Challenge Trophy usually called ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What 's the green variety of beryl called ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What are the spots on dominoes called ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,How do you say 2 in Latin ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What is the name of the art of growing miniature trees ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What is another astronomic term for the Northern Lights ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What is the lens behind the iris in the eye called ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What 's the term for a bet before cards are dealt ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What is the term that describes a word where only one usage has been recorded in all literature ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,"What do you call a date that contains sequencing numbers , like 9-8-98 ?",Questions about terms and their equivalents or definitions.
ENTY:termeq,What is the Islamic counterpart to the Red Cross ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What does Final Four refer to in the sports world ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What 's the term for a limestone deposit rising from the floor of a cave ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,How do you say 2 in Latin ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What 's the common name for acetylsalicylic acid ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What is the dialogue circle in cartoons called ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What do the French call La Manche ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What is the English translation for the word `` caliente '' ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What 's another name for aspartame ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What do the French call La Manche ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What are `` darning needles '' and `` horse stingers '' better known as ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What is the dot on an the letter i called ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What are the Cleveland Indians also called ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What is the former name of Zimbabwe ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,Aspartame is known by what other name ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What 's the term for a young fox ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What is the belt of low pressure around the equator called ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What 's the geographic term for the submerged fringe of a continent ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What is Shirley MacLaine known as ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What 's the literary term for a play on words ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What is Chiricahua the name of ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What is the name of the art of growing miniature trees ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,How do you say I love you in Spanish ?,Questions about terms and their equivalents or definitions.
ENTY:termeq,What is the dialogue circle in cartoons called ?,Questions about terms and their equivalents or definitions.
ENTY:veh,"What was the name of the American ship sunk by a mine in Havana harbor , causing the Spanish-American war ?","Inquiries about vehicles, including their names and types."
ENTY:veh,Which airplane did Fawaz Younis hijack ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What 's the name of Jacques Cousteau 's research ship ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What was the name of the flight that Fawaz Younis hijacked ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What Italian liner was hijacked in 1985 ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What 's the name of Jacques Cousteau 's research ship ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What Nantucket shipwreck killed more divers exploring it than the 52 people it sank with ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,Name the vessel used by the Atari Force in the DC comics .,"Inquiries about vehicles, including their names and types."
ENTY:veh,What ship did Lloyd M. Bucher command ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What ocean liner burned and sank in Hong Kong harbor ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What vehicles are raced in the Tour de France ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What Italian liner was hijacked in 1985 ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What ill-fated craft was captained by Ernst Lehmann ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,On which flight did Fawaz Younis commit air piracy and hostage taking ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,Name the ship Beany and Cecil sailed .,"Inquiries about vehicles, including their names and types."
ENTY:veh,"What nuclear-powered Russian submarine sank in the Norwegian Sea on April 7 , 1989 ?","Inquiries about vehicles, including their names and types."
ENTY:veh,What was the name of Captain Bligh 's ship ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What ocean liner burned and sank in Hong Kong harbor ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,Name the vessel used by the Atari Force in the DC comics .,"Inquiries about vehicles, including their names and types."
ENTY:veh,What are the names of all the U.S. Navy aircraft carriers ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,In what spacecraft did U.S. astronaut Alan Shepard make his historic 1961 flight ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What is the name of the second space shuttle ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,Which type of submarine was bought recently by South Korea ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,On which flight did Fawaz Younis commit air piracy and hostage taking ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,On which flight did Fawaz Younis commit air piracy and hostage taking ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What 's the name of Jacques Cousteau 's research ship ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What was the sister ship of the Olympic ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What are the names of all the U.S. Navy aircraft carriers ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What Nantucket shipwreck killed more divers exploring it than the 52 people it sank with ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,"What was the name of the American ship sunk by a mine in Havana harbor , causing the Spanish-American war ?","Inquiries about vehicles, including their names and types."
ENTY:veh,What two vessels fought the first sea battle between iron-covered ships ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What was the name of Robert Fulton 's most famous steamboat ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What was the sister ship of the Olympic ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,"What nuclear-powered Russian submarine sank in the Norwegian Sea on April 7 , 1989 ?","Inquiries about vehicles, including their names and types."
ENTY:veh,What Nantucket shipwreck killed more divers exploring it than the 52 people it sank with ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What Italian liner was hijacked in 1985 ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What were Christopher Columbus ' three ships ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What are the names of all the U.S. Navy aircraft carriers ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What was the name of Aristotle Onassis 's yacht ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What was the name of Aristotle Onassis 's yacht ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What two vessels fought the first sea battle between iron-covered ships ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What was the name of Aristotle Onassis 's yacht ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What was the name of the plane Lindbergh flew solo across the Atlantic ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What is the name of the second space shuttle ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What Italian liner was hijacked in 1985 ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What vehicles are raced in the Tour de France ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What ill-fated craft was captained by Ernst Lehmann ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,"What was the name of the American ship sunk by a mine in Havana harbor , causing the Spanish-American war ?","Inquiries about vehicles, including their names and types."
ENTY:veh,What are the names of all the U.S. Navy aircraft carriers ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What was the sister ship of the Olympic ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,Name an American made motorcycle .,"Inquiries about vehicles, including their names and types."
ENTY:veh,What kind of rocket launched the Surveyor spacecraft ?,"Inquiries about vehicles, including their names and types."
ENTY:veh,What 's the name of Jacques Cousteau 's research ship ?,"Inquiries about vehicles, including their names and types."
ENTY:word,What 's the word for broken glass or sharp rocks embedded in cement on top of a wall ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What English word has the most letters ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What English word contains the most letters ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,"What word occurs 46 , 227 times in the Bible ?","Questions about words, including their meanings, origins, and usage."
ENTY:word,What is the plural of gulf ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What 's the singular of dice ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What 's another word that means `` knows all '' ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What is the longest English word ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What is the plural of gulf ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What is the collective noun for geese ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What is the longest word in the English language ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,"What English word comes from the Old French covrefeu , meaning cover fire ?","Questions about words, including their meanings, origins, and usage."
ENTY:word,What 's another word that means `` knows all '' ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What is the longest word in the English language ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What 's the international radio code word for the letter B ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What is the longest English word ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,"What English word comes from the Old French covrefeu , meaning cover fire ?","Questions about words, including their meanings, origins, and usage."
ENTY:word,What six words follow the line : `` From a jack to a king.. . '' ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What is the longest English word that can be formed using just the first row of letters on a typewriter ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What is the plural of gulf ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What 's another word that means `` knows all '' ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What is the most commonly used 1 letter word in the English language ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,"What word occurs 46 , 227 times in the Bible ?","Questions about words, including their meanings, origins, and usage."
ENTY:word,What are the conjugations of wake and woke ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What is the longest word in the English language ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What is another word for diet ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What is the longest English word that can be formed using just the first row of letters on a typewriter ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,"Name the 5 words that use all of the letters in the alphabet , except Q , with no repeats .","Questions about words, including their meanings, origins, and usage."
ENTY:word,What 's the Hungarian word for pepper ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,"Name the 5 words that use all of the letters in the alphabet , except Q , with no repeats .","Questions about words, including their meanings, origins, and usage."
ENTY:word,What 's another word that means `` knows all '' ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What 's the international radio code word for the letter B ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What is another word for diet ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What are the conjugations of wake and woke ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What 's the international radio code word for the letter F ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What are the conjugations of wake and woke ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What were the five opening words on Ben Casey ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,"What word occurs 46 , 227 times in the Bible ?","Questions about words, including their meanings, origins, and usage."
ENTY:word,What is the longest English word ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What 's the international radio code word for the letter B ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What is the longest English word ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What is the word for love of pain or abuse ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What six words follow the line : `` From a jack to a king.. . '' ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What words in the English have two u 's back to back ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What is the longest word in the English language ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What English word has the most letters ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What is the most commonly used 1 letter word in the English language ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What 's the word for broken glass or sharp rocks embedded in cement on top of a wall ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,"What English word comes from the Old French covrefeu , meaning cover fire ?","Questions about words, including their meanings, origins, and usage."
ENTY:word,What are the first six words of Dickens 's A Tale of Two Cities ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,"What English word comes from the Old French covrefeu , meaning cover fire ?","Questions about words, including their meanings, origins, and usage."
ENTY:word,What is the plural of gulf ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What 's the word for broken glass or sharp rocks embedded in cement on top of a wall ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What English word has the most letters ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What 's the Hungarian word for pepper ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What is the plural of gulf ?,"Questions about words, including their meanings, origins, and usage."
ENTY:word,What is the most famous German word in the English language ?,"Questions about words, including their meanings, origins, and usage."
HUM:desc,Who was Whitcomb Judson ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Terrence Malick ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Duke Ellington ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Santos-Dumont ?,Requests for descriptions or information about specific people.
HUM:desc,"Who is John Macarthur , 1767-1834 ?",Requests for descriptions or information about specific people.
HUM:desc,Who is Desmond Tutu ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Barbara Jordan ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Monet ?,Requests for descriptions or information about specific people.
HUM:desc,Who is the `` Queen Mother '' ?,Requests for descriptions or information about specific people.
HUM:desc,Who is the `` Queen Mother '' ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Jane Goodall ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Robin Williams ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Damocles ?,Requests for descriptions or information about specific people.
HUM:desc,Who is William Wordsworth ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Shirley MacLaine ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Ishmael in Moby Dick ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Red Grange ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Imam Hussain Ben Ali whom Shia people believe in ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Red Grange ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Barbara Jordan ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Desmond Tutu ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Coronado ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Thucydides ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Henry Butler ?,Requests for descriptions or information about specific people.
HUM:desc,Who is the `` Queen Mother '' ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Stein Eriksen ?,Requests for descriptions or information about specific people.
HUM:desc,Who was William Henry Harrison ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Confucius ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Desmond Tutu ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Terrence Malick ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Darius ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Dear Abby ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Coronado ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Stephen Hawking ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Barbara Jordan ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Coronado ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Maria Theresa ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Buffalo Bill ?,Requests for descriptions or information about specific people.
HUM:desc,Who was William Henry Harrison ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Ishmael in Moby Dick ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Jane Goodall ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Barbara Jordan ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Quetzalcoatl ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Jinnah ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Jean Nicolet ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Nicolo Paganini ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Nicolo Paganini ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Count Cinzano ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Ezra Taft Benson ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Thucydides ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Damocles ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Coronado ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Picasso ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Dear Abby ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Darius ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Jean Nicolet ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Whitcomb Judson ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Monet ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Count Cinzano ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Samuel Pickering ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Dear Abby ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Barbara Jordan ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Samuel F. Pickering ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Lacan ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Monet ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Samuel Pickering ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Desmond Tutu ?,Requests for descriptions or information about specific people.
HUM:desc,"Who is John Macarthur , 1767-1834 ?",Requests for descriptions or information about specific people.
HUM:desc,Who was Monet ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Imam Hussain Ben Ali whom Shia people believe in ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Imam Hussain Ben Ali whom Shia people believe in ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Desmond Tutu ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Johnny Carson ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Charles Lindbergh ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Abraham Lincoln ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Ishmael in Moby Dick ?,Requests for descriptions or information about specific people.
HUM:desc,What information can you tell me about actor James Cromwell ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Jane Goodall ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Zebulon Pike ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Ezra Taft Benson ?,Requests for descriptions or information about specific people.
HUM:desc,What information can you tell me about actor James Cromwell ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Darius ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Colin Powell ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Stein Eriksen ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Peter Weir ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Shirley MacLaine ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Robin Williams ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Samuel F. Pickering ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Stein Eriksen ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Johnny Carson ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Langston Hughes ?,Requests for descriptions or information about specific people.
HUM:desc,Who was Lacan ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Terrence Malick ?,Requests for descriptions or information about specific people.
HUM:desc,Who is the `` Queen Mother '' ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Count Cinzano ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Desmond Tutu ?,Requests for descriptions or information about specific people.
HUM:desc,Who was William Henry Harrison ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Dear Abby ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Coronado ?,Requests for descriptions or information about specific people.
HUM:desc,Who is Stein Eriksen ?,Requests for descriptions or information about specific people.
HUM:gr,What U.S. Government agency registers trademarks ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,"What new middle school was built in Philadelphia , Pennsylvania last year ?","Inquiries about groups or organizations, including their names and functions."
HUM:gr,Which college did Dikembe Mutombo play basketball for ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What Ivy League school plays its home games at Palmer Stadium ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,"What was the name given the 6 , 500 German airforce troops that used the Spanish Civil War as a training exercise ?","Inquiries about groups or organizations, including their names and functions."
HUM:gr,What baseball team was routinely called `` dem bums '' by its frustrated fans ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What civilization invented the arch ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,Which Japanese car maker had its biggest percentage of sale in the domestic market ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,Name the food company that traveled to Soviet Georgia to film a series of ads .,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What culture developed the idea of potlatch ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What army was founded by William Booth and his wife Catherine ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What Polynesian people inhabit New Zealand ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,"What new middle school was built in Philadelphia , Pennsylvania last year ?","Inquiries about groups or organizations, including their names and functions."
HUM:gr,What university was Woodrow Wilson President of ?,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,"What college enlivens Hanover , New Hampshire ?","Inquiries about groups or organizations, including their names and functions."
HUM:gr,Name Pittsburgh 's baseball team .,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,Name the food company that traveled to Soviet Georgia to film a series of ads .,"Inquiries about groups or organizations, including their names and functions."
HUM:gr,What army 's motto is Blood and Fire ?,"Inquiries about groups or organizations, including their names and functions."
